0.898,2376.604
0.899,2373.174
0.900,2369.787
0.901,2366.444
0.902,2363.146
0.903,2359.894
0.904,2356.690
0.905,2353.533
0.906,2350.425
0.907,2347.367
0.908,2344.359
0.909,2341.403
0.910,2338.500
0.911,2335.650
0.912,2332.855
0.913,2330.115
0.914,2327.431
0.915,2324.804
0.916,2322.235
0.917,2319.725
0.918,2317.275
0.919,2314.886
0.920,2312.559
0.921,2310.295
0.922,2308.094
0.923,2305.957
0.924,2303.886
0.925,2301.882
0.926,2299.945
0.927,2298.076
0.928,2296.276
0.929,2294.546
0.930,2292.887
0.931,2291.300
0.932,2289.786
0.933,2288.346
0.934,2286.980
0.935,2285.690
0.936,2284.477
0.937,2283.341
0.938,2282.283
0.939,2281.305
0.940,2280.407
0.941,2279.590
0.942,2278.855
0.943,2278.203
0.944,2277.635
0.945,2277.152
0.946,2276.755
0.947,2276.444
0.948,2276.221
0.949,2276.087
0.950,2276.042
